model,persona,domain,trait_derived_domain_score,trait_count
Qwen,healer,openness,0.24407830345047074,32
Qwen,hedonist,openness,0.5758983632466655,32
Qwen,hermit,openness,0.3857320252908225,32
Qwen,historian,openness,-0.2332215062708946,32
Qwen,hive,openness,-0.0007215235148707519,32
Qwen,hoarder,openness,0.48539701292824633,32
Qwen,homunculus,openness,0.27969639934462887,32
Qwen,hybrid,openness,0.5882873686636482,32
Qwen,idealist,openness,0.27681289644438484,32
Qwen,immigrant,openness,0.24849643261405105,32
Qwen,improviser,openness,0.9594729320026419,32
Qwen,infant,openness,-0.183006290040679,32
Qwen,influencer,openness,0.5073694412982963,32
Qwen,instructor,openness,-0.5466594954481829,32
Qwen,interpreter,openness,-0.07988238018092347,32
Qwen,interviewer,openness,-0.2537046787464896,32
Qwen,jester,openness,0.6274326144533396,32
Qwen,journalist,openness,-0.5845761759765555,32
Qwen,judge,openness,-1.1256856947952638,32
Qwen,lawyer,openness,-1.0835879185822765,32
Qwen,leviathan,openness,0.3632746962223731,32
Qwen,librarian,openness,-0.4919490905855013,32
Qwen,linguist,openness,-0.015228539992556077,32
Qwen,loner,openness,-0.06348614282540932,32
Qwen,luddite,openness,0.24327667879666726,32
Qwen,marketer,openness,-0.24210669414757835,32
Qwen,martyr,openness,-0.0018437230050260284,32
Qwen,mathematician,openness,-0.16180225102149956,32
Qwen,maverick,openness,0.8889510233852678,32
Qwen,mechanic,openness,-0.30992470067175776,32
Qwen,mediator,openness,-0.4478622222835224,32
Qwen,mentor,openness,-0.26263144027756213,32
Qwen,merchant,openness,-0.22612089869175747,32
Qwen,minimalist,openness,-0.2042230821331834,32
Qwen,moderator,openness,-0.5299184666476209,32
Qwen,musician,openness,0.7236630068351224,32
Qwen,mycorrhizal,openness,0.5394363677498568,32
Qwen,mystic,openness,0.8418301136014354,32
Qwen,narcissist,openness,-0.09187978599036131,32
Qwen,narrator,openness,0.6281304209023799,32
Qwen,naturalist,openness,0.11657473403069375,32
Qwen,navigator,openness,-0.22662725673309794,32
Qwen,negotiator,openness,-0.42018580776093717,32
Qwen,networker,openness,-0.05120090184633329,32
Qwen,newlywed,openness,0.24878036845969223,32
Qwen,nomad,openness,0.5611512770382431,32
Qwen,novelist,openness,0.7299566805723943,32
Qwen,nutritionist,openness,-0.8478779883428017,32
Qwen,observer,openness,-0.7961234794561992,32
Qwen,optimist,openness,-0.015228382310435716,32
Qwen,oracle,openness,0.5616109054327005,32
Qwen,organizer,openness,-0.6364686527081405,32
Qwen,orphan,openness,0.378380776515696,32
Qwen,pacifist,openness,-0.5244486186786695,32
Qwen,paramedic,openness,-0.8222670356647314,32
Qwen,parasite,openness,0.1709817080563431,32
Qwen,parent,openness,-0.17093684735560455,32
Qwen,patient,openness,-0.20371873290170175,32
Qwen,peacekeeper,openness,-0.530727793056451,32
Qwen,perfectionist,openness,-0.5670449533297474,32
Qwen,pharmacist,openness,-1.1086873771761612,32
Qwen,philosopher,openness,0.34511329116020967,32
Qwen,photographer,openness,0.43394460909063176,32
Qwen,physicist,openness,-0.09970860400039096,32
Qwen,pilgrim,openness,0.5934275037099942,32
Qwen,pilot,openness,-0.7752407430749587,32
Qwen,pirate,openness,0.04373808296828275,32
Qwen,planner,openness,-0.7397616011453759,32
Qwen,playwright,openness,0.6681163441346758,32
Qwen,podcaster,openness,0.7043603737030846,32
Qwen,poet,openness,0.7705337185270303,32
Qwen,polymath,openness,0.1048275358964719,32
Qwen,pragmatist,openness,-0.7068119965771777,32
Qwen,predator,openness,-0.033703365013423275,32
Qwen,presenter,openness,-0.1642898332618699,32
Qwen,prey,openness,0.11089382437185608,32
Qwen,prisoner,openness,-0.0027742418132245313,32
Qwen,procrastinator,openness,0.24621960604963625,32
Qwen,prodigy,openness,0.44174033525796297,32
Qwen,producer,openness,-0.2893937944221464,32
Qwen,programmer,openness,-0.13298272018750987,32
Qwen,proofreader,openness,-1.2985043232333162,32
Qwen,prophet,openness,0.3393657583399259,32
Qwen,provincial,openness,-0.015452827205951904,32
Qwen,provocateur,openness,0.846158288990568,32
Qwen,psychologist,openness,-0.2283396472520619,32
Qwen,publisher,openness,-0.5299518286028296,32
Qwen,purist,openness,-0.6780996504270538,32
Qwen,realist,openness,-0.6985062465334019,32
Qwen,rebel,openness,0.7576256875833424,32
Qwen,recruiter,openness,-0.5034492492946323,32
Qwen,refugee,openness,0.07812631955144883,32
Qwen,reporter,openness,-0.5937998280262347,32
Qwen,researcher,openness,-0.6369116666051028,32
Qwen,retiree,openness,0.19215037688414977,32
Qwen,revenant,openness,0.26031113401289546,32
Qwen,reviewer,openness,-0.8093468029380393,32
Qwen,revolutionary,openness,0.3700738550424138,32
Qwen,robot,openness,-0.8781373464468896,32
Qwen,rogue,openness,0.46143189012962127,32
Qwen,romantic,openness,0.7137217663196678,32
Qwen,saboteur,openness,0.1175374688304494,32
Qwen,sage,openness,0.47059983715439113,32
Qwen,scheduler,openness,-0.8694311412510717,32
Qwen,scholar,openness,-0.43890936409622766,32
Qwen,scientist,openness,-0.67819547437057,32
Qwen,scout,openness,-0.09038222522072806,32
Qwen,screener,openness,-1.2428284954106208,32
Qwen,secretary,openness,-1.4670106380276837,32
Qwen,shaman,openness,0.5841961088491615,32
Qwen,shapeshifter,openness,0.6218210482351122,32
Qwen,simulacrum,openness,0.8890363677255033,32
Qwen,skeptic,openness,-0.4739069110674348,32
Qwen,smuggler,openness,0.29241003720861836,32
Qwen,sociologist,openness,-0.18067678553322336,32
Qwen,soldier,openness,-0.7145522818380741,32
Qwen,sommelier,openness,0.09121862968168748,32
Qwen,specialist,openness,-0.4001193313072435,32
Qwen,spirit,openness,0.5735490040913932,32
Qwen,spy,openness,-0.0908934435365392,32
Qwen,statistician,openness,-0.5101504778742529,32
Qwen,stoic,openness,-0.9344322562599044,32
Qwen,strategist,openness,-0.40083099085105617,32
Qwen,student,openness,-0.4073492903825631,32
Qwen,summarizer,openness,-1.4380697657785744,32
Qwen,supervisor,openness,-1.1986990620990328,32
Qwen,surfer,openness,0.6496292557750714,32
Qwen,survivor,openness,0.35597267213127565,32
Qwen,swarm,openness,0.08892003011053334,32
Qwen,symbiont,openness,0.2381208961100911,32
Qwen,synthesizer,openness,-0.055834463192995655,32
Qwen,teacher,openness,-0.40520583959219175,32
Qwen,technologist,openness,0.023257976952951825,32
Qwen,teenager,openness,0.2086584651644598,32
Qwen,theorist,openness,0.07651810573592868,32
Qwen,therapist,openness,0.027737528917150322,32
Qwen,toddler,openness,0.15337377740249483,32
Qwen,traditionalist,openness,-0.8112625777351464,32
Qwen,trainer,openness,-0.48345250992667105,32
Qwen,translator,openness,-0.9844502701053751,32
Qwen,tree,openness,0.44075892449994875,32
Qwen,trickster,openness,1.0553501020789167,32
Qwen,tulpa,openness,0.46707192699640177,32
Qwen,tutor,openness,-0.35660545056092247,32
Qwen,validator,openness,-1.0308895025381533,32
Qwen,vampire,openness,0.25469963152889147,32
Qwen,vegan,openness,-0.20085980919253646,32
Qwen,veteran,openness,-0.48535820894001935,32
Qwen,veterinarian,openness,-0.7945338896004097,32
Qwen,vigilante,openness,-0.06606278483713651,32
Qwen,virtuoso,openness,0.38672194918858144,32
Qwen,virus,openness,0.010723872531233032,32
Qwen,visionary,openness,0.7841448948523828,32
Qwen,void,openness,0.6911881439925425,32
Qwen,wanderer,openness,0.7964739747569105,32
Qwen,warrior,openness,-0.2134917467179152,32
Qwen,whale,openness,0.5752171911987844,32
Qwen,widow,openness,0.46369909760664163,32
Qwen,wind,openness,0.4939525483408598,32
Qwen,witch,openness,0.5388131990522474,32
Qwen,witness,openness,-0.5483130203898822,32
Qwen,workaholic,openness,-0.46550089140681095,32
Qwen,wraith,openness,0.5072590148447206,32
Qwen,writer,openness,0.08121248233459757,32
Qwen,zealot,openness,-0.4464750975827371,32
Qwen,zeitgeist,openness,0.9368648290530273,32
Qwen,aberration,emotional_stability,-1.7102003654603912,11
Qwen,absurdist,emotional_stability,-1.753114932661586,11
Qwen,accountant,emotional_stability,0.8578576174737947,11
Qwen,activist,emotional_stability,0.17124597951331416,11
Qwen,actor,emotional_stability,-0.8981242305760918,11
Qwen,addict,emotional_stability,-1.2271480263385852,11
Qwen,adolescent,emotional_stability,-1.8698611669071292,11
Qwen,advocate,emotional_stability,0.46571064012988567,11
Qwen,alien,emotional_stability,-0.2868843975017011,11
Qwen,altruist,emotional_stability,0.8579194555361069,11
Qwen,amateur,emotional_stability,-0.08785854746169423,11
Qwen,ambassador,emotional_stability,1.0958213396163634,11
Qwen,amnesiac,emotional_stability,-1.1611511530053824,11
Qwen,analyst,emotional_stability,0.7979021744270797,11
Qwen,anarchist,emotional_stability,-0.23276100464900154,11
Qwen,ancient,emotional_stability,-0.34773242243385166,11
Qwen,angel,emotional_stability,0.44545422887619973,11
Qwen,anthropologist,emotional_stability,0.7356306466469459,11
Qwen,archaeologist,emotional_stability,0.5206807519662295,11
Qwen,architect,emotional_stability,0.8244664670985796,11
Qwen,archivist,emotional_stability,0.8475764775199846,11
Qwen,artisan,emotional_stability,0.3494969321728093,11
Qwen,ascetic,emotional_stability,-0.14043697550858408,11
Qwen,assistant,emotional_stability,0.8279949835623538,11
Qwen,auctioneer,emotional_stability,-0.4194413540011434,11
Qwen,auditor,emotional_stability,0.8436856779530946,11
Qwen,avatar,emotional_stability,0.14513177171742248,11
Qwen,bard,emotional_stability,-0.4538043816408749,11
Qwen,bartender,emotional_stability,-0.4843956171364115,11
Qwen,biologist,emotional_stability,0.7584994632867883,11
Qwen,blogger,emotional_stability,-0.08693236317221761,11
Qwen,bohemian,emotional_stability,-0.7737031489860317,11
Qwen,builder,emotional_stability,0.4661076176369985,11
Qwen,caregiver,emotional_stability,0.8454194429310476,11
Qwen,cartographer,emotional_stability,0.6916017298208698,11
Qwen,caveman,emotional_stability,-1.2126839290418518,11
Qwen,celebrity,emotional_stability,-0.46781132678027865,11
Qwen,chameleon,emotional_stability,0.04247946185362032,11
Qwen,chef,emotional_stability,0.31407410067143027,11
Qwen,chemist,emotional_stability,0.5711632078650702,11
Qwen,chimera,emotional_stability,-0.8182389570747283,11
Qwen,coach,emotional_stability,0.7712743246589945,11
Qwen,collaborator,emotional_stability,0.948816609192476,11
Qwen,collector,emotional_stability,0.4810394712746733,11
Qwen,comedian,emotional_stability,-2.1483766498346117,11
Qwen,competitor,emotional_stability,-1.0451940572767944,11
Qwen,composer,emotional_stability,0.4173029117893371,11
Qwen,conservator,emotional_stability,0.8181881899634337,11
Qwen,consultant,emotional_stability,0.8247145686485531,11
Qwen,contrarian,emotional_stability,-1.1630443032791735,11
Qwen,coordinator,emotional_stability,0.989917319318657,11
Qwen,coral_reef,emotional_stability,-0.014023036840469799,11
Qwen,cosmopolitan,emotional_stability,0.4714921249135744,11
Qwen,counselor,emotional_stability,0.7788857483396376,11
Qwen,criminal,emotional_stability,-1.9298354924265495,11
Qwen,critic,emotional_stability,0.4776636663323759,11
Qwen,crystalline,emotional_stability,0.3365848111301899,11
Qwen,curator,emotional_stability,0.691923957353095,11
Qwen,cyborg,emotional_stability,0.3597479521408751,11
Qwen,cynic,emotional_stability,-2.1916181271246575,11
Qwen,daredevil,emotional_stability,-1.910469406493006,11
Qwen,debugger,emotional_stability,0.4863093558024802,11
Qwen,demon,emotional_stability,-1.6843728362402481,11
Qwen,designer,emotional_stability,0.7327252905638972,11
Qwen,destroyer,emotional_stability,-0.7494255053564853,11
Qwen,detective,emotional_stability,0.2545898371755434,11
Qwen,devils_advocate,emotional_stability,-0.7589685362688076,11
Qwen,dilettante,emotional_stability,-0.28239318431861854,11
Qwen,dispatcher,emotional_stability,0.8193559917080211,11
Qwen,divorcee,emotional_stability,-0.2706941602286989,11
Qwen,doctor,emotional_stability,0.9370606715350157,11
Qwen,dreamer,emotional_stability,-0.45326933681578047,11
Qwen,echo,emotional_stability,-0.5629725361205463,11
Qwen,economist,emotional_stability,0.6062197557493877,11
Qwen,ecosystem,emotional_stability,0.9365891502776506,11
Qwen,editor,emotional_stability,1.0173205919290131,11
Qwen,egregore,emotional_stability,-0.18707729110028729,11
Qwen,elder,emotional_stability,-0.16502613263937016,11
Qwen,eldritch,emotional_stability,-0.8947298980707004,11
Qwen,emissary,emotional_stability,0.9571821060249323,11
Qwen,empath,emotional_stability,0.28941564025557315,11
Qwen,engineer,emotional_stability,0.6569050390654594,11
Qwen,entrepreneur,emotional_stability,0.10941847995059663,11
Qwen,evaluator,emotional_stability,0.8632714412635747,11
Qwen,evangelist,emotional_stability,-0.4721011989251123,11
Qwen,examiner,emotional_stability,0.861574532066955,11
Qwen,exile,emotional_stability,-0.98117696730441,11
Qwen,expatriate,emotional_stability,0.279856842081835,11
Qwen,facilitator,emotional_stability,1.0020179795756101,11
Qwen,familiar,emotional_stability,-0.12586838238715412,11
Qwen,fixer,emotional_stability,-1.0176151425646227,11
Qwen,flaneur,emotional_stability,-0.6765667262229358,11
Qwen,fool,emotional_stability,-1.7682466057469164,11
Qwen,forecaster,emotional_stability,0.648412873392042,11
Qwen,futurist,emotional_stability,0.5109791312251571,11
Qwen,gamer,emotional_stability,-0.7492471087911556,11
Qwen,generalist,emotional_stability,0.7311602030124164,11
Qwen,genie,emotional_stability,-1.1672791054140341,11
Qwen,geographer,emotional_stability,0.795933724411207,11
Qwen,ghost,emotional_stability,-0.8506308193340808,11
Qwen,golem,emotional_stability,-0.3210660872264942,11
Qwen,gossip,emotional_stability,-2.1562551577464997,11
Qwen,grader,emotional_stability,0.888043254936202,11
Qwen,graduate,emotional_stability,-0.14739937457075414,11
Qwen,grandparent,emotional_stability,-0.3109106801470276,11
Qwen,guardian,emotional_stability,0.524417344742056,11
Qwen,guide,emotional_stability,0.56230776592644,11
Qwen,guru,emotional_stability,0.07119022654488943,11
Qwen,hacker,emotional_stability,-1.0597158683554044,11
Qwen,healer,emotional_stability,0.9169032097113271,11
Qwen,hedonist,emotional_stability,-0.6042557749150361,11
Qwen,hermit,emotional_stability,-0.32385502637642083,11
Qwen,historian,emotional_stability,0.573875167696164,11
Qwen,hive,emotional_stability,0.5336822228118265,11
Qwen,hoarder,emotional_stability,-1.5495528955032056,11
Qwen,homunculus,emotional_stability,-0.5647831987321573,11
Qwen,hybrid,emotional_stability,0.5458882224956981,11
Qwen,idealist,emotional_stability,0.366843149878814,11
Qwen,immigrant,emotional_stability,0.23656435905020218,11
Qwen,improviser,emotional_stability,-0.7122929036897093,11
Qwen,infant,emotional_stability,-1.0314734015616391,11
Qwen,influencer,emotional_stability,-0.4838005632627212,11
Qwen,instructor,emotional_stability,0.7937022622449306,11
Qwen,interpreter,emotional_stability,0.6404184875100473,11
Qwen,interviewer,emotional_stability,0.5771380232621943,11
Qwen,jester,emotional_stability,-1.6954351502127623,11
Qwen,journalist,emotional_stability,0.518913770070314,11
Qwen,judge,emotional_stability,0.8626438381805911,11
Qwen,lawyer,emotional_stability,0.7168445586433102,11
Qwen,leviathan,emotional_stability,-1.0277052624891778,11
Qwen,librarian,emotional_stability,0.9042375788610078,11
Qwen,linguist,emotional_stability,0.6429047988587052,11
Qwen,loner,emotional_stability,-0.6010041294577363,11
Qwen,luddite,emotional_stability,-0.9848854774901145,11
Qwen,marketer,emotional_stability,0.6222798403257951,11
Qwen,martyr,emotional_stability,-0.3061969639054964,11
Qwen,mathematician,emotional_stability,0.46231024833029793,11
Qwen,maverick,emotional_stability,-1.3224843933632755,11
Qwen,mechanic,emotional_stability,-0.16170187013466755,11
Qwen,mediator,emotional_stability,0.9698215946125675,11
Qwen,mentor,emotional_stability,0.6820868972653799,11
Qwen,merchant,emotional_stability,0.3283810273506582,11
Qwen,minimalist,emotional_stability,0.5440225673152818,11
Qwen,moderator,emotional_stability,0.945111975941471,11
Qwen,musician,emotional_stability,0.03634078657278818,11
Qwen,mycorrhizal,emotional_stability,0.0752881588993756,11
Qwen,mystic,emotional_stability,0.1432383745932483,11
Qwen,narcissist,emotional_stability,-1.7857228820110629,11
Qwen,narrator,emotional_stability,-0.5083704444762667,11
Qwen,naturalist,emotional_stability,0.6700394062004493,11
Qwen,navigator,emotional_stability,0.6233122454888779,11
Qwen,negotiator,emotional_stability,0.8386397841074514,11
Qwen,networker,emotional_stability,0.8147509076647517,11
Qwen,newlywed,emotional_stability,0.07474598823535267,11
Qwen,nomad,emotional_stability,-0.14313771291608987,11
Qwen,novelist,emotional_stability,-0.4452597268645577,11
Qwen,nutritionist,emotional_stability,1.066156100848393,11
Qwen,observer,emotional_stability,0.8934893968421513,11
Qwen,optimist,emotional_stability,0.6590912992657131,11
Qwen,oracle,emotional_stability,-0.2497429394411076,11
Qwen,organizer,emotional_stability,0.869246445493117,11
Qwen,orphan,emotional_stability,-0.8932322596846148,11
Qwen,pacifist,emotional_stability,1.099474484463611,11
Qwen,paramedic,emotional_stability,0.5071852712254956,11
Qwen,parasite,emotional_stability,-0.6648013469812367,11
Qwen,parent,emotional_stability,0.3328571606171249,11
Qwen,patient,emotional_stability,-0.09208813674420507,11
Qwen,peacekeeper,emotional_stability,1.005211709998844,11
Qwen,perfectionist,emotional_stability,0.18947493564121398,11
Qwen,pharmacist,emotional_stability,0.9539506828217921,11
Qwen,philosopher,emotional_stability,0.3233944968240342,11
Qwen,photographer,emotional_stability,0.02514933510990667,11
Qwen,physicist,emotional_stability,0.5085580699257938,11
Qwen,pilgrim,emotional_stability,0.27767295195923086,11
Qwen,pilot,emotional_stability,0.5468623319567633,11
Qwen,pirate,emotional_stability,-1.4482242077091405,11
Qwen,planner,emotional_stability,0.8788259815595225,11
Qwen,playwright,emotional_stability,-0.4934314632526764,11
Qwen,podcaster,emotional_stability,-0.22245596461543668,11
Qwen,poet,emotional_stability,-0.735160155380237,11
Qwen,polymath,emotional_stability,0.6224615741506676,11
Qwen,pragmatist,emotional_stability,0.3902692977061028,11
Qwen,predator,emotional_stability,-0.6204741111370128,11
Qwen,presenter,emotional_stability,0.5385282334318952,11
Qwen,prey,emotional_stability,-0.9537266386571275,11
Qwen,prisoner,emotional_stability,-1.3179017634244892,11
Qwen,procrastinator,emotional_stability,-2.247097604970457,11
Qwen,prodigy,emotional_stability,0.05626262209737923,11
Qwen,producer,emotional_stability,0.6077903777981418,11
Qwen,programmer,emotional_stability,0.34930496134090555,11
Qwen,proofreader,emotional_stability,0.874378630651144,11
Qwen,prophet,emotional_stability,-0.7376248629984097,11
Qwen,provincial,emotional_stability,-0.2353279346398223,11
Qwen,provocateur,emotional_stability,-1.9989041035994888,11
Qwen,psychologist,emotional_stability,0.7618419075264733,11
Qwen,publisher,emotional_stability,0.8090041201162815,11
Qwen,purist,emotional_stability,0.26972405953129813,11
Qwen,realist,emotional_stability,-0.02495422827967668,11
Qwen,rebel,emotional_stability,-1.8038828317215059,11
Qwen,recruiter,emotional_stability,0.7960767065466645,11
Qwen,refugee,emotional_stability,-0.11795972535984457,11
Qwen,reporter,emotional_stability,0.5050075335000923,11
Qwen,researcher,emotional_stability,0.8309072894008799,11
Qwen,retiree,emotional_stability,0.010051012300015092,11
Qwen,revenant,emotional_stability,-1.147870204094107,11
Qwen,reviewer,emotional_stability,0.8282553311538976,11
Qwen,revolutionary,emotional_stability,-0.8559816413341497,11
Qwen,robot,emotional_stability,0.5879399061146298,11
Qwen,rogue,emotional_stability,-1.3511193739017557,11
Qwen,romantic,emotional_stability,0.018444457739596576,11
Qwen,saboteur,emotional_stability,-0.7044302730029774,11
Qwen,sage,emotional_stability,0.30731333773881553,11
Qwen,scheduler,emotional_stability,0.8705483780324337,11
Qwen,scholar,emotional_stability,0.813503193620612,11
Qwen,scientist,emotional_stability,0.8014400819697417,11
Qwen,scout,emotional_stability,0.24860105468558719,11
Qwen,screener,emotional_stability,0.9451337659150656,11
Qwen,secretary,emotional_stability,1.107747130545969,11
Qwen,shaman,emotional_stability,0.29140368155174345,11
Qwen,shapeshifter,emotional_stability,-0.22875144180203247,11
Qwen,simulacrum,emotional_stability,-0.711715434755053,11
Qwen,skeptic,emotional_stability,0.17149877051832066,11
Qwen,smuggler,emotional_stability,-1.5580527533745148,11
Qwen,sociologist,emotional_stability,0.7391214362415148,11
Qwen,soldier,emotional_stability,-0.4473336960574282,11
Qwen,sommelier,emotional_stability,0.5119084850788971,11
Qwen,specialist,emotional_stability,0.6037427397130395,11
Qwen,spirit,emotional_stability,0.0599253801007933,11
Qwen,spy,emotional_stability,-0.6233332567848829,11
Qwen,statistician,emotional_stability,0.5974813221862765,11
Qwen,stoic,emotional_stability,0.49478950724697185,11
Qwen,strategist,emotional_stability,0.7545239384366763,11
Qwen,student,emotional_stability,0.4370815551584307,11
Qwen,summarizer,emotional_stability,1.258536701926908,11
Qwen,supervisor,emotional_stability,1.0739311477831843,11
Qwen,surfer,emotional_stability,-0.6129594552695324,11
Qwen,survivor,emotional_stability,-0.574309666853956,11
Qwen,swarm,emotional_stability,0.3953995637364809,11
Qwen,symbiont,emotional_stability,0.6999199782242699,11
Qwen,synthesizer,emotional_stability,0.6818331486347193,11
Qwen,teacher,emotional_stability,0.7450663336304472,11
Qwen,technologist,emotional_stability,0.47436911931791653,11
Qwen,teenager,emotional_stability,-1.8237920314502767,11
Qwen,theorist,emotional_stability,0.6375797658056185,11
Qwen,therapist,emotional_stability,0.7452614583258743,11
Qwen,toddler,emotional_stability,-1.6034822634212402,11
Qwen,traditionalist,emotional_stability,0.7211162227096348,11
Qwen,trainer,emotional_stability,0.744495030030958,11
Qwen,translator,emotional_stability,0.6883393262296583,11
Qwen,tree,emotional_stability,-0.21303448060832153,11
Qwen,trickster,emotional_stability,-1.4250110089751247,11
Qwen,tulpa,emotional_stability,0.022518986760809472,11
Qwen,tutor,emotional_stability,0.6518368082339225,11
Qwen,validator,emotional_stability,0.7822231273982685,11
Qwen,vampire,emotional_stability,-1.2328701425202369,11
Qwen,vegan,emotional_stability,0.7340177850255057,11
Qwen,veteran,emotional_stability,-0.11679681661154553,11
Qwen,veterinarian,emotional_stability,0.826851539980779,11
Qwen,vigilante,emotional_stability,-1.4069254179461825,11
Qwen,virtuoso,emotional_stability,0.04926995789310152,11
Qwen,virus,emotional_stability,-0.5045712016713702,11
Qwen,visionary,emotional_stability,0.055810946158077225,11
Qwen,void,emotional_stability,-0.9506579047005542,11
Qwen,wanderer,emotional_stability,-0.5026585158597068,11
Qwen,warrior,emotional_stability,-0.6909280728312235,11
Qwen,whale,emotional_stability,-0.15049916749024883,11
Qwen,widow,emotional_stability,-0.312328141703554,11
Qwen,wind,emotional_stability,-0.26129184441538095,11
Qwen,witch,emotional_stability,-0.2801253456854501,11
Qwen,witness,emotional_stability,0.37535754301329854,11
Qwen,workaholic,emotional_stability,-0.9458605685620587,11
Qwen,wraith,emotional_stability,-0.9619343815954948,11
Qwen,writer,emotional_stability,0.2680664173635772,11
Qwen,zealot,emotional_stability,-1.2430694022694906,11
Qwen,zeitgeist,emotional_stability,-0.22861587029399394,11
Llama,aberration,agreeableness,-1.1302253121349428,35
Llama,absurdist,agreeableness,-1.6549366241781198,35
Llama,accountant,agreeableness,0.37706957125210144,35
Llama,activist,agreeableness,0.38115264829633033,35
Llama,actor,agreeableness,-0.30787204528152323,35
Llama,addict,agreeableness,-0.2952286106471519,35
Llama,adolescent,agreeableness,-0.8283720712750637,35
Llama,advocate,agreeableness,0.6806882451172315,35
Llama,alien,agreeableness,-0.04403815831992137,35
Llama,altruist,agreeableness,0.7647294171624853,35
Llama,amateur,agreeableness,0.24256209508797616,35
Llama,ambassador,agreeableness,0.7776530044692697,35
Llama,amnesiac,agreeableness,-0.4783863290694296,35
Llama,analyst,agreeableness,0.5629781550579034,35
Llama,anarchist,agreeableness,-0.5167918704282867,35
Llama,ancient,agreeableness,-0.31268040984974727,35
Llama,angel,agreeableness,0.588616925215245,35
Llama,anthropologist,agreeableness,0.647174578395608,35
Llama,archaeologist,agreeableness,0.2408176829785108,35
Llama,architect,agreeableness,0.5843022361998841,35
Llama,archivist,agreeableness,0.5165449052896641,35
Llama,artisan,agreeableness,0.21392004341701387,35
Llama,ascetic,agreeableness,-0.8306564093104822,35
Llama,assistant,agreeableness,0.816332752312657,35
Llama,auctioneer,agreeableness,-0.6543436472422538,35
Llama,auditor,agreeableness,0.41080446414218896,35
Llama,avatar,agreeableness,0.20029235178241087,35
Llama,bard,agreeableness,-0.3018989780001073,35
Llama,bartender,agreeableness,0.016358119951770854,35
Llama,biologist,agreeableness,0.48779787320164325,35
Llama,blogger,agreeableness,0.4670222484355138,35
Llama,bohemian,agreeableness,-0.505964852940476,35
Llama,builder,agreeableness,0.24688998155166725,35
Llama,caregiver,agreeableness,1.1875177987515109,35
Llama,cartographer,agreeableness,0.46924701538248337,35
Llama,caveman,agreeableness,-1.9219470595339287,35
Llama,celebrity,agreeableness,-0.16721427746230474,35
Llama,chameleon,agreeableness,0.35849100339122475,35
Llama,chef,agreeableness,0.09216502405955529,35
Llama,chemist,agreeableness,0.3452962541708115,35
Llama,chimera,agreeableness,-0.17036763676955274,35
Llama,coach,agreeableness,0.8932522367537148,35
Llama,collaborator,agreeableness,1.0426481867389257,35
Llama,collector,agreeableness,0.3977896139955323,35
Llama,comedian,agreeableness,-1.5275086436551344,35
Llama,competitor,agreeableness,-1.9117772088998635,35
Llama,composer,agreeableness,0.2486654224266978,35
Llama,conservator,agreeableness,0.523148464323605,35
Llama,consultant,agreeableness,0.714563187195808,35
Llama,contrarian,agreeableness,-0.9199460801667115,35
Llama,coordinator,agreeableness,0.8202122075020756,35
Llama,coral_reef,agreeableness,0.18019470872652996,35
Llama,cosmopolitan,agreeableness,0.6369432936797831,35
Llama,counselor,agreeableness,1.1444612033148436,35
Llama,criminal,agreeableness,-1.9738823043925988,35
Llama,critic,agreeableness,0.3502352671445202,35
Llama,crystalline,agreeableness,-0.20545135876414297,35
Llama,curator,agreeableness,0.6651147761055471,35
Llama,cyborg,agreeableness,0.4565741719836353,35
Llama,cynic,agreeableness,-3.3058809137862295,35
Llama,daredevil,agreeableness,-1.5845644809719852,35
Llama,debugger,agreeableness,0.5811402747316964,35
Llama,demon,agreeableness,-1.8826281424786202,35
Llama,designer,agreeableness,0.7881855219067514,35
Llama,destroyer,agreeableness,-0.36323209639573095,35
Llama,detective,agreeableness,0.2534508973624584,35
Llama,devils_advocate,agreeableness,-0.43740857008233813,35
Llama,dilettante,agreeableness,-0.0651245189900261,35
Llama,dispatcher,agreeableness,0.5470768805064298,35
Llama,divorcee,agreeableness,0.17893198198040183,35
Llama,doctor,agreeableness,0.7705317511187438,35
Llama,dreamer,agreeableness,-0.11694631901882503,35
Llama,echo,agreeableness,-0.34252487359974015,35
Llama,economist,agreeableness,0.3305229099065198,35
Llama,ecosystem,agreeableness,0.7804568035570875,35
Llama,editor,agreeableness,0.6148635437639118,35
Llama,egregore,agreeableness,0.274655637708843,35
Llama,elder,agreeableness,0.13350745054323707,35
Llama,eldritch,agreeableness,-1.2275780115956063,35
Llama,emissary,agreeableness,1.0064796388132118,35
Llama,empath,agreeableness,0.8197254831483434,35
Llama,engineer,agreeableness,0.5262138207093517,35
Llama,entrepreneur,agreeableness,0.37361898486424416,35
Llama,evaluator,agreeableness,0.6418800785940281,35
Llama,evangelist,agreeableness,0.12607340146326335,35
Llama,examiner,agreeableness,0.44194709838529794,35
Llama,exile,agreeableness,-0.4298588065396336,35
Llama,expatriate,agreeableness,0.520538368723082,35
Llama,facilitator,agreeableness,1.1584029773808888,35
Llama,familiar,agreeableness,-0.06491018100235728,35
Llama,fixer,agreeableness,-0.6688210359266336,35
Llama,flaneur,agreeableness,-0.3294134227845867,35
Llama,fool,agreeableness,-1.0472074308992507,35
Llama,forecaster,agreeableness,0.5410678582714394,35
Llama,futurist,agreeableness,0.5237079503490336,35
Llama,gamer,agreeableness,-0.5578885406165202,35
